Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,blackout (product.metafields.custom.blackout),electrical (product.metafields.custom.electrical),finish (product.metafields.custom.finish),next_day (product.metafields.custom.next_day),perfectfit (product.metafields.custom.perfectfit),pvc (product.metafields.custom.pvc),salesfire (product.metafields.custom.salesfire),sample (product.metafields.custom.sample),subtitle (product.metafields.custom.subtitle),verticalslatlink (product.metafields.custom.verticalslatlink),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Blind/Shade style (product.metafields.shopify.blind-shade-style),Color (product.metafields.shopify.color-pattern),Control technology (product.metafields.shopify.control-technology),Light control (product.metafields.shopify.light-control),Window treatment material (product.metafields.shopify.window-treatment-material),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United Kingdom,Price / United Kingdom,Compare At Price / United Kingdom,Status
carrington-ochre-electrical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-CARRINGTONOCHRE_85b1bbbd-1972-4ca8-8902-23053360990a.jpg?v=1760464481,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corsica-cream-electrical,Corsica Cream Electrical Roller Blind,<p>Corsica Cream</p>,1Clickblinds,Home & Garden > Decor > Window Treatments > Window Blinds & Shades,Motorised Roller Blind,"13_roller, Cream, roller-blinds-electrical, roller_34_e",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,109.60,189.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-CORSICACREAM-CLOSEUP_87ae6efa-f100-4d6e-8546-9d9c52717aa7.jpg?v=1760462806,1,,false,,,2885,,,,new,,,,,,,,1,,,,,'478,,,,,,,,,,,,,,,,lb,,,true,,,active
corsica-cream-electrical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-CORSICACREAM-FRONT_4876c096-3f93-4330-ada2-ffe14565928e.jpg?v=1760462806,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corsica-cream-electrical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-CORSICACREAM_9df067af-f144-4334-a2f4-e569c12e24a5.jpg?v=1760462806,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corsica-grey-electrical,Corsica Grey Electrical Roller Blind,<p>Corsica Grey</p>,1Clickblinds,Home & Garden > Decor > Window Treatments > Window Blinds & Shades,Motorised Roller Blind,"13_roller, roller-blinds-electrical, roller_34_e",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,109.60,189.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-CORSICAGREY-CLOSEUP_9a0da1cc-15a2-4d51-87df-ee81a65562ab.jpg?v=1760463833,1,,false,,,2885,,,,new,,,,,,,,1,,,,,'569,,,,,,,,,,,,,,,,lb,,,true,,,active
corsica-grey-electrical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-CORSICAGREY-FRONT_4a95ca67-b63a-4913-93e9-27dfd28cbc7f.jpg?v=1760463833,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corsica-grey-electrical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-CORSICAGREY_5f71ad08-9895-4cee-9eae-85fc21f6aa16.jpg?v=1760463833,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corsica-ivory-electrical,Corsica Ivory Electrical Roller Blind,<p>Corsica Ivory</p>,1Clickblinds,Uncategorized,Motorised Roller Blind,"13_roller, Cream, roller-blinds-electrical, roller_34_e",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,109.60,189.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-CORSICAIVORY-CLOSEUP_9dd24419-4412-4a94-becb-964fd46d7358.jpg?v=1758981638,1,,false,,,,,,,,,,,,,,,1,,,,,'456,,,,,,,,,,,,,,,,lb,,,true,,,active
corsica-ivory-electrical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-CORSICAIVORY-FRONT_34d719ce-4739-49cb-a0b6-0c91ce14ad5c.jpg?v=1758981638,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
corsica-ivory-electrical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-CORSICAIVORY_4e0a3c01-047a-43e3-a09a-980ca30f66b1.jpg?v=1758981638,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
romain-crimson-electrical,Romain Crimson Electrical Roller Blind,<p>Romain Crimson</p>,1Clickblinds,Home & Garden > Decor > Window Treatments > Window Blinds & Shades,Motorised Roller Blind,"13_roller, pink, roller-blinds-electrical, roller_22_e",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,116.20,235.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-ROMAINCRIMSON-CLOSEUP_1793dc37-b9e6-41ca-ae9c-524ee7487bfa.jpg?v=1760463428,1,,false,,,2885,,,,,,,,,,,,1,,,,,'563,,,,,,,,,,,,,,,,lb,,,true,,,active
romain-crimson-electrical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-ROMAINCRIMSON-FRONT_9795998f-4880-4fab-914a-1bdaeb96dfdf.jpg?v=1760463428,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
romain-crimson-electrical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-ROMAINCRIMSON_237147e0-d23f-4b48-96e2-d0cc62aec290.jpg?v=1760463428,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
romain-hazelnut-electrical,Romain Hazelnut Electrical Roller Blind,<p>Romain Hazelnut</p>,1Clickblinds,Home & Garden > Decor > Window Treatments > Window Blinds & Shades,Motorised Roller Blind,"13_roller, roller-blinds-electrical, roller_22_e",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,116.20,235.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-ROMAINHAZELNUT-CLOSEUP_614fffa6-9398-4fbd-a4a4-d49bd1ab8533.jpg?v=1758997046,1,,false,,,2885,,,,,,,,,,,,1,,,,,'523,,,,,,,,,,,,,,,,lb,,,true,,,active
romain-hazelnut-electrical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-ROMAINHAZELNUT-FRONT_e4fec708-4641-4ee7-9a56-bfe81616d375.jpg?v=1758997046,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
romain-hazelnut-electrical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-ROMAINHAZELNUT_7e47ee0e-2b50-40af-bc8f-eff4c5e6e12e.jpg?v=1758997046,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
romain-shadow-electrical,Romain Shadow Electrical Roller Blind,<p>Romain Shadow</p>,1Clickblinds,Home & Garden > Decor > Window Treatments > Window Blinds & Shades,Motorised Roller Blind,"13_roller, roller-blinds-electrical, roller_22_e",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,116.20,235.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-ROMAINSHADOW-CLOSEUP_7700f4bf-f480-4972-bd06-c73367b2bdb5.jpg?v=1760467704,1,,false,,,2885,,,,,,,,,,,,1,,,,,'598,,,,,,,,,,,,,,,,lb,,,true,,,active
romain-shadow-electrical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-ROMAINSHADOW-FRONT_5e23498d-40a3-48e1-b5f4-4c4ccf230e94.jpg?v=1760467704,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
romain-shadow-electrical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-ROMAINSHADOW_1f7e96ec-0caa-4971-a285-2e086d701447.jpg?v=1760467704,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
romain-turquoisre-electrical,Romain Turquoisre Electrical Roller Blind,<p>Romain Turquoisre</p>,1Clickblinds,Home & Garden > Decor > Window Treatments > Window Blinds & Shades,Motorised Roller Blind,"13_roller, blue, roller-blinds-electrical, roller_22_e",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,116.20,235.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-ROMAINTURQUOISRE-CLOSEUP_80322fb0-a34e-4b7c-b3dd-433af654214e.jpg?v=1758551377,1,,false,,,2885,,,,,,,,,,,,1,,,,,'369,,,,,,,,,,,,,,,,lb,,,true,,,active
romain-turquoisre-electrical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-ROMAINTURQUOISRE-FRONT_4d778e29-8cb6-4d08-a3ec-20fa82b30a35.jpg?v=1758551377,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
romain-turquoisre-electrical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-ROMAINTURQUOISRE_30f39d36-577d-4793-bf73-f8f8adbff32e.jpg?v=1758551377,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
strata-asc-calico-electrical,Strata Asc Calico Electrical Roller Blind,<p>Strata Asc Calico</p>,1Clickblinds,Home & Garden > Decor > Window Treatments > Window Blinds & Shades,Motorised Roller Blind,"13_roller, roller-blinds-electrical, roller_20_e, striped",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,118.90,240.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-STRATAASCCALICO-CLOSEUP_d3996085-d12f-49f0-8af0-a897e25b15ce.jpg?v=1760464182,1,,false,,,2885,,,,,,,,,,,,1,,,,,'568,,,,,,,,,,,,,,,,lb,,,true,,,active
strata-asc-calico-electrical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-STRATAASCCALICO-FRONT_2f57c43d-541f-4502-a115-05ba13f796c4.jpg?v=1760464182,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
strata-asc-calico-electrical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-STRATAASCCALICO_69c502ae-a2cc-4fcb-9bba-406dcbca8ce6.jpg?v=1760464182,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
strata-asc-iron-electrical,Strata Asc Iron Electrical Roller Blind,<p>Strata Asc Iron</p>,1Clickblinds,Home & Garden > Decor > Window Treatments > Window Blinds & Shades,Motorised Roller Blind,"13_roller, roller-blinds-electrical, roller_20_e, striped",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,118.90,240.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-STRATAASCIRON-CLOSEUP_4dce906a-a390-4731-8cd4-6cd2670123b6.jpg?v=1759000004,1,,false,,,2885,,,,,,,,,,,,1,,,,,'589,,,,,,,,,,,,,,,,lb,,,true,,,active
strata-asc-iron-electrical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-STRATAASCIRON-FRONT_0123352c-d416-4b8b-8b0f-3c6e51b6a04e.jpg?v=1759000004,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
strata-asc-iron-electrical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-STRATAASCIRON_7c395e21-697c-4039-83ed-543408760e5f.jpg?v=1759000004,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
strata-asc-snowdrop-electrical,Strata Asc Snowdrop Electrical Roller Blind,<p>Strata Asc Snowdrop</p>,1Clickblinds,Home & Garden > Decor > Window Treatments > Window Blinds & Shades,Motorised Roller Blind,"13_roller, roller-blinds-electrical, roller_20_e, striped, white",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,118.90,240.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-STRATAASCSNOWDROP-CLOSEUP_c695ad40-3f0b-4d51-ae67-7b6e8562dd56.jpg?v=1760464431,1,,false,,,2885,,,,,,,,,,,,1,,,,,'478,,,,,,,,,,,,,,,,lb,,,true,,,active
strata-asc-snowdrop-electrical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-STRATAASCSNOWDROP-FRONT_8b2e45c1-27f2-4cc3-a5dc-d35340bf0429.jpg?v=1760464431,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
strata-asc-snowdrop-electrical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-STRATAASCSNOWDROP_c262a083-919d-4b1e-91b8-2d197033e4cf.jpg?v=1760464431,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devon-aluminium-electrical,Devon Aluminium Electrical Roller Blind,<p>Devon Aluminium</p>,1Clickblinds,Home & Garden > Decor > Window Treatments > Window Blinds & Shades,Motorised Roller Blind,"13_roller, roller-blinds-electrical, roller_24_e",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,113.50,199.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-DEVONALUMINIUM-CLOSEUP_f64659d0-20fd-4fe7-a012-0e0e01f3cbe2.jpg?v=1760465000,1,,false,,,2885,,,,new,,,,,,,,1,,,,,'456,,,,,,,,,,,,,,,,lb,,,true,,,active
devon-aluminium-electrical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-DEVONALUMINIUM-FRONT_7e2a9675-706f-41c9-9a74-1b83636a5d27.jpg?v=1760465000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devon-aluminium-electrical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-DEVONALUMINIUM_c1c873c4-7e7e-4246-b923-08bf1be3f3c3.jpg?v=1760465000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devon-lace-closeup-electrical,Devon Lace Closeup Electrical Roller Blind,<p>Devon Lace Closeup</p>,1Clickblinds,Home & Garden > Decor > Window Treatments > Window Blinds & Shades,Motorised Roller Blind,"13_roller, roller-blinds-electrical, roller_24_e, white",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,113.50,199.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-DEVONLACE-CLOSEUP_05ef338c-5c3b-464a-8a07-766210d332d0.jpg?v=1739544404,1,,false,,,2885,,,,new,,,,,,,,1,,,,,'560,,,,,,,,,,,,,,,,lb,,,true,,,active
devon-lace-closeup-electrical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-DEVONLACE-FRONT_fae4f91f-f54a-4c27-acb3-3b1293e44cfc.jpg?v=1739544404,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devon-lace-closeup-electrical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-DEVONLACE_d727b3ce-6117-4c10-9fce-e4548b9ba6a9.jpg?v=1739544404,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devon-porcelain-electrical,Devon Porcelain Electrical Roller Blind,<p>Devon Porcelain</p>,1Clickblinds,Home & Garden > Decor > Window Treatments > Window Blinds & Shades,Motorised Roller Blind,"13_roller, roller-blinds-electrical, roller_24_e, white",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,113.50,199.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-DEVONPORCELAIN-CLOSEUP_6d07473b-96fc-45ae-a38c-444c8aa7a714.jpg?v=1758569792,1,,false,,,2885,,,,new,,,,,,,,1,,,,,'423,,,,,,,,,,,,,,,,lb,,,true,,,active
devon-porcelain-electrical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-DEVONPORCELAIN-FRONT_f888feef-11d5-48b5-adc7-5dad4a4cf7f5.jpg?v=1758569792,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devon-porcelain-electrical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-DEVONPORCELAIN_a3ed342a-7f2b-417a-be97-1a8d481d6b3a.jpg?v=1758569792,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
florence-beige-electrical,Florence Beige Electrical Roller Blind,<p>Florence Beige</p>,1Clickblinds,Home & Garden > Decor > Window Treatments > Window Blinds & Shades,Motorised Roller Blind,"13_roller, beige, roller-blinds-electrical, roller_34_e",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,109.60,189.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-FLORENCEBEIGE-CLOSEUP_a7060efd-8228-414a-9b76-f1529769c52c.jpg?v=1758983981,1,,false,,,2885,,,,new,,,,,,,,1,,,,,'599,,,,,,,,,,,,,,,,lb,,,true,,,active
florence-beige-electrical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-FLORENCEBEIGE-FRONT_f0688b06-40a9-497b-ade8-5a88697bc64f.jpg?v=1758983981,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
florence-beige-electrical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-FLORENCEBEIGE_0f68a4c0-641e-43b9-9f81-318758951718.jpg?v=1758983981,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
florence-green-electrical,Florence Green Electrical Roller Blind,<p>Florence Green</p>,1Clickblinds,Home & Garden > Decor > Window Treatments > Window Blinds & Shades,Motorised Roller Blind,"13_roller, green, roller-blinds-electrical, roller_34_e",true,Title,Default Title,,,,,,,,,0.0,,-1,deny,manual,109.60,189.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-FLORENCEGREEN-CLOSEUP_02e4f797-cc01-49a8-950b-3951c2aaaa3e.jpg?v=1758551111,1,,false,,,2885,,,,new,,,,,,,,1,,,,,'354,,,,,,,,,,,,,,,,lb,,,true,,,active
florence-green-electrical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-FLORENCEGREEN-FRONT_fb6a717b-36d9-46e8-bf20-2fd2d56e9a98.jpg?v=1758551111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
florence-green-electrical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-FLORENCEGREEN_dd0d061a-b03d-4c5e-89a9-edd5534cf6ea.jpg?v=1758551111,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
florence-peach-electrical,Florence Peach Electrical Roller Blind,<p>Florence Peach</p>,1Clickblinds,Home & Garden > Decor > Window Treatments > Window Blinds & Shades,Motorised Roller Blind,"13_roller, Peach, roller-blinds-electrical, roller_34_e",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,109.60,189.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-FLORENCEPEACH-CLOSEUP_b19522f9-2bd8-4ec0-be04-6ea7ed87a0d4.jpg?v=1758984121,1,,false,,,2885,,,,new,,,,,,,,1,,,,,'563,,,,,,,,,,,,,,,,lb,,,true,,,active
florence-peach-electrical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-FLORENCEPEACH-FRONT_3f3d34e9-8b38-4fee-9b4d-b3c23dc0c175.jpg?v=1758984121,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
florence-peach-electrical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-FLORENCEPEACH_e409c1f0-5dd9-4bbd-9f30-5c18ae2941f1.jpg?v=1758984121,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
florence-white-electrical,Florence White Electrical Roller Blind,<p>Florence White</p>,1Clickblinds,Home & Garden > Decor > Window Treatments > Window Blinds & Shades,Motorised Roller Blind,"13_roller, roller-blinds-electrical, roller_34_e, white",true,Title,Default Title,,,,,,,,,0.0,,-1,deny,manual,109.60,189.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-FLORENCEWHITE-CLOSEUP_ed7896d6-a492-4dff-8337-cc2da99af561.jpg?v=1739544345,1,,false,,,2885,,,,new,,,,,,,,1,,,,,'412,,,,,,,,,,,,,,,,lb,,,true,,,active
florence-white-electrical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-FLORENCEWHITE-FRONT_ee327d0c-bfc1-41b3-9568-548b2b545a36.jpg?v=1739544345,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
florence-white-electrical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-FLORENCEWHITE_51e4ae48-dde4-4c31-8fca-a33e409c861c.jpg?v=1739544345,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
banlight-duo-fr-bright-white-electrical,Banlight Duo Fr Bright White Electrical Roller Blind,<p>Banlight Duo Fr Bright White</p>,1Clickblinds,Home & Garden > Decor > Window Treatments > Window Blinds & Shades,Motorised Roller Blind,"13_roller, roller-blinds-electrical, roller_22_e, white",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,116.20,235.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/WhatsApp_Image_2025-09-21_at_1.18.34_AM_1.jpg?v=1758569335,1,,false,,,2885,,,,new,,,,,,,1,1,,,,,'423,,,,,,,,,,,,,,,,lb,,,true,,,active
banlight-duo-fr-bright-white-electrical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0795/7522/0570/files/ARENA-2021-ROLLERS-SWATCH-BANLIGHTDUOFRBRIGHTWHITE-CLOSEUP_a3a24a4b-2d47-4722-bfa9-2d599e673f6e.jpg?v=1758569305,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
